OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
225,1563101,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,1,1A,0313,2022/01/01 19:00:00+00
226,1563103,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3A,0775,2022/01/05 06:00:00+00
227,1563104,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6D,0835,2022/01/04 06:54:00+00
228,1563110,5499,143,TRAFFIC,2800.2(A) VC EVADE RECKLES-FEL,UI,UI,UI,2022/01/04 00:50:00+00
229,1563113,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0103,2022/01/06 04:00:00+00
230,1563115,5299,134,WEAPON OFFENSE,22810(G)(1) ILL USE TEARGAS,2,2B,0541,2022/01/04 02:12:00+00
231,1563120,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0568,2022/01/01 21:00:00+00
232,1563123,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0435,2022/01/05 08:00:00+00
233,1563128,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,6,6B,1402,2022/01/01 13:49:00+00
234,1563130,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1644,2022/01/02 09:45:00+00
235,1563133,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0567,2022/01/03 02:00:00+00
236,1563135,5213,7,WEAPON OFFENSE,247(B) PC SHOOT UNOCC BLDG/VEH,5,5A,1393,2022/01/03 15:00:00+00
237,1563136,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1C,0426,2022/01/05 05:55:00+00
238,1563137,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6D,0855,2022/01/03 23:00:00+00
239,1563138,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1606,2022/01/02 03:30:00+00
240,1563140,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0551,2022/01/04 02:05:00+00
241,1563142,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0847,2022/01/05 16:05:00+00
242,1563145,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2C,0558,2022/01/05 05:15:00+00
243,1563148,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2C,0625,2022/01/03 03:00:00+00
244,1563149,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2C,0628,2022/01/06 00:00:00+00
245,1563153,1313,25,ASSAULT,368(C) CAUSE PAIN/INJ TO ELDER,6,6B,1019,2022/01/06 03:46:00+00
246,1563159,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4C,1262,2022/01/02 22:15:00+00
247,1563161,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0214,2022/01/03 04:21:00+00
248,1563162,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1A,0104,2022/01/01 17:15:00+00
249,1563164,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6D,0832,2022/01/01 11:00:00+00
250,1563165,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3M,0731,2022/01/04 02:40:00+00
251,1563167,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6E,1101,2022/01/05 17:40:00+00
252,1563175,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1B,0443,2022/01/01 22:10:00+00
253,1563178,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,5,5A,1396,2022/01/02 18:25:00+00
254,1563179,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1A,0344,2022/01/01 22:55:00+00
255,1563182,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1086,2022/01/05 03:05:00+00
256,1563188,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0327,2022/01/01 21:25:00+00
257,1563190,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,,,,2022/01/02 19:00:00+00
258,1563191,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4A,0904,2022/01/06 07:02:00+00
259,1563192,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,6,6E,0888,2022/01/03 07:45:00+00
260,1563194,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0327,2022/01/01 22:00:00+00
261,1563201,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3M,0742,2022/01/04 02:45:00+00
262,1563203,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,3,3A,0784,2022/01/03 15:10:00+00
263,1563208,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4C,1274,2022/01/03 10:00:00+00
264,1563221,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0613,2022/01/06 09:00:00+00
265,1563223,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,2,2B,0553,2022/01/01 08:00:00+00
266,1563224,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,5,5A,1512,2022/01/02 09:38:00+00
267,1563228,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1633,2022/01/03 03:00:00+00
268,1563231,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1409,2022/01/02 02:52:00+00
269,1563234,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,2,2B,0541,2022/01/03 10:47:00+00
270,1563236,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,1,1C,0449,2022/01/02 09:00:00+00
271,1563239,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,6,6E,1101,2022/01/03 08:00:00+00
272,1563240,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1B,0410,2022/01/03 23:00:00+00
273,1563241,2602,0,FRAUD,FRAUD-SWINDLE,1,1C,0428,2022/01/01 10:50:00+00
274,1563242,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,1,1A,0336,2022/01/03 01:50:00+00
275,1563245,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0543,2022/01/04 04:04:00+00
276,1563247,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2C,0603,2022/01/04 04:15:00+00
277,1563251,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,6,6C,1441,2022/01/04 05:19:00+00
278,1563257,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,1,1B,0435,2022/01/01 09:00:00+00
279,1563261,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2B,0541,2022/01/04 08:06:00+00
280,1563263,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1B,0410,2022/01/04 09:19:00+00
281,1563264,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,5,5C,1639,2022/01/04 11:33:00+00
282,1563268,1212,0,ROBBERY,215(A) PC CARJACKING,2,2B,0537,2022/01/04 14:04:00+00
283,1563270,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6E,0899,2022/01/04 15:06:00+00
284,1563271,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6C,1113,2022/01/04 04:00:00+00
285,1563274,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5C,1661,2022/01/04 01:30:00+00
286,1563275,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,5,5C,1624,2022/01/03 06:30:00+00
287,1563276,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,4,4C,1289,2022/01/04 18:54:00+00
288,1563278,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5C,1605,2022/01/04 19:27:00+00
289,1563281,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2A,0232,2022/01/04 19:00:00+00
290,1563283,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,6,6C,1441,2022/01/04 14:30:00+00
291,1563284,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,6,6B,1019,2022/01/02 09:07:00+00
292,1563285,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,4,4B,1356,2022/01/01 17:15:00+00
293,1563287,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,2,2B,0556,2022/01/02 08:00:00+00
294,1563289,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,5,5B,1616,2022/01/03 14:45:00+00
295,1563291,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,1,1B,0404,2022/01/01 08:01:00+00
296,1563292,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,2,2B,0541,2022/01/01 08:20:00+00
297,1563296,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,4,4C,1247,2022/01/01 08:19:00+00
298,1563298,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,1,1A,0306,2022/01/03 17:30:00+00
299,1563299,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,2,2A,0514,2022/01/01 18:10:00+00
300,1563300,5707,0,PRIVACY,602 PC TRESPASS,2,2C,0619,2022/01/04 21:32:00+00
301,1563307,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0527,2022/01/04 23:22:00+00
302,1563308,2604,4,FRAUD,530 PC FALSE PERS. REC PROP,2,2A,0503,2022/01/04 23:24:00+00
303,1563312,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,6,6E,0888,2022/01/02 09:15:00+00
304,1563313,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,2,2B,0537,2022/01/01 09:00:00+00
305,1563314,2308,3,THEFT,488 PC PETTY THEFT,2,2B,0552,2022/01/06 23:22:00+00
306,1563316,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,6,6B,1018,2022/01/02 08:06:00+00
307,1563317,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,6,6E,0888,2022/01/01 08:31:00+00
308,1563318,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,5,5B,1631,2022/01/02 09:00:00+00
309,1563319,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,2,2C,0602,2022/01/01 09:28:00+00
310,1563324,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,2,2A,0504,2022/01/01 08:07:00+00
311,1563325,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0543,2022/01/03 20:00:00+00
312,1563326,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,1,1A,0103,2022/01/04 21:40:00+00
313,1563327,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1A,0102,2022/01/01 20:00:00+00
314,1563328,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,1,1A,0304,2022/01/03 22:30:00+00
315,1563329,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,5,5B,1367,2022/01/05 00:21:00+00
316,1563332,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,5,5C,1653,2022/01/01 08:07:00+00
317,1563333,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,2,2A,0233,2022/01/01 08:06:00+00
318,1563338,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,4,4C,1286,2022/01/04 17:45:00+00
319,1563343,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,1,1C,0428,2022/01/05 22:00:00+00
320,1563344,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,4,4C,1265,2022/01/02 14:00:00+00
321,1563347,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0338,2022/01/06 16:30:00+00
322,1563348,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6A,1061,2022/01/06 00:16:00+00
323,1563354,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0746,2022/01/02 09:30:00+00
324,1563377,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0333,2022/01/05 23:50:00+00
325,1563382,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2C,0567,2022/01/05 03:12:00+00
326,1563383,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0506,2022/01/01 08:30:00+00
327,1563384,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,1126,2022/01/02 08:02:00+00
328,1563385,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0746,2022/01/01 08:30:00+00
329,1563388,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3A,0785,2022/01/05 00:22:00+00
330,1563390,1399,6,ASSAULT,368(B)(1) CRUELTY ELDER W/INJ,6,6B,1084,2022/01/05 00:30:00+00
331,1563391,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0613,2022/01/06 02:00:00+00
332,1563393,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5C,1624,2022/01/05 05:12:00+00
333,1563398,1315,39,AGG ASSAULT,245(A)(4)AWDW-FORCE ONLY,1,1A,0123,2022/01/05 09:52:00+00
334,1563399,5217,0,WEAPON OFFENSE,"30600(A) TRANS, ETC ASSLT WEAP",1,1B,0444,2022/01/06 01:06:00+00
335,1563400,2299,09,BURGLARY,459 PC BURG UNSPECIFIED-FEL,4,4A,0956,2022/01/05 23:37:00+00
336,1563402,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,3,3M,0742,2022/01/05 23:03:00+00
337,1563403,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2C,0602,2022/01/05 01:23:00+00
338,1563405,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0537,2022/01/04 23:24:00+00
339,1563408,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,4,4A,0903,2022/01/05 03:38:00+00
340,1563410,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6D,0845,2022/01/05 17:43:00+00
341,1563413,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0556,2022/01/06 07:35:00+00
342,1563415,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,3,3B,0737,2022/01/05 21:12:00+00
343,1563422,4004,0,SEXUAL OFFENSE,647(B) PC PROSTITUTION,1,1A,0313,2022/01/06 04:45:00+00
344,1563424,4004,0,SEXUAL OFFENSE,647(B) PC PROSTITUTION,1,1A,0313,2022/01/06 00:25:00+00
345,1563427,4004,0,SEXUAL OFFENSE,647(B) PC PROSTITUTION,1,1A,0313,2022/01/05 21:41:00+00
346,1563428,4004,0,SEXUAL OFFENSE,647(B) PC PROSTITUTION,1,1A,0313,2022/01/05 21:11:00+00
347,1563434,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,3,3M,0752,2022/01/02 05:51:00+00
348,1563435,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,3,3B,0746,2022/01/03 00:41:00+00
349,1563436,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2A,0516,2022/01/05 03:53:00+00
350,1563441,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0505,2022/01/04 03:00:00+00
351,1563442,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5B,1618,2022/01/06 11:30:00+00
352,1563453,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0447,2022/01/07 03:00:00+00
353,1563463,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,1,1A,0338,2022/01/07 02:00:00+00
354,1563468,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0741,2022/01/06 07:15:00+00
355,1563477,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0737,2022/01/05 04:00:00+00
356,1563478,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5C,1645,2022/01/07 00:30:00+00
357,1563483,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3M,0745,2022/01/07 04:00:00+00
358,1563484,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5B,1618,2022/01/05 17:44:00+00
359,1563485,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5B,1618,2022/01/06 11:57:00+00
360,1563486,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5B,1618,2022/01/06 12:01:00+00
361,1563487,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5B,1618,2022/01/05 23:08:00+00
362,1563492,2399,2,LARCENY,484 PC PETTY THEFT,5,5B,1614,2022/01/03 04:00:00+00
363,1563493,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,0998,2022/01/07 07:00:00+00
364,1563496,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1111,2022/01/02 04:51:00+00
365,1563498,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,1102,2022/01/04 13:39:00+00
366,1563499,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0626,2022/01/02 18:20:00+00
367,1563502,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1B,0401,2022/01/06 08:00:00+00
368,1563503,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/01/03 19:26:00+00
369,1563504,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/01/03 20:14:00+00
370,1563507,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0746,2022/01/01 08:02:00+00
371,1563511,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1084,2022/01/03 02:20:00+00
372,1563516,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3A,0715,2022/01/01 20:00:00+00
373,1563517,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/01/04 15:57:00+00
374,1563518,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/01/04 16:58:00+00
375,1563521,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/01/04 18:32:00+00
376,1563522,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0785,2022/01/02 00:44:00+00
377,1563525,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/01/04 19:50:00+00
378,1563526,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/01/04 21:58:00+00
379,1563527,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/01/04 22:04:00+00
380,1563531,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2C,0626,2022/01/05 23:00:00+00
381,1563535,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0337,2022/01/07 12:30:00+00
382,1563536,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0336,2022/01/05 20:31:00+00
383,1563539,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0628,2022/01/03 02:46:00+00
384,1563540,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0336,2022/01/05 20:09:00+00
385,1563541,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0744,2022/01/01 08:01:00+00
386,1563542,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0628,2022/01/04 20:58:00+00
387,1563543,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0709,2022/01/03 16:59:00+00
388,1563545,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,0958,2022/01/02 02:00:00+00
389,1563546,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0851,2022/01/01 21:40:00+00
390,1563548,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,0898,2022/01/02 09:21:00+00
391,1563549,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2B,0563,2022/01/06 08:35:00+00
392,1563550,2399,2,LARCENY,484 PC PETTY THEFT,1,1C,0406,2022/01/02 14:00:00+00
393,1563551,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0777,2022/01/05 04:55:00+00
394,1563553,4004,0,SEXUAL OFFENSE,647(B) PC PROSTITUTION,1,1A,0313,2022/01/06 02:22:00+00
395,1563554,4801,1,OBSTRUCTING,69 PC OBST/RESIST EXEC OFC-FEL,5,5C,1606,2022/01/06 01:52:00+00
396,1563555,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0426,2022/01/07 07:30:00+00
397,1563558,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0784,2022/01/04 06:05:00+00
398,1563559,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0224,2022/01/03 18:00:00+00
399,1563563,2310,0,LARCENY,1708 US THEFT OF MAIL,3,3A,0725,2022/01/05 12:44:00+00
400,1563564,2310,0,LARCENY,1708 US THEFT OF MAIL,4,4A,0927,2022/01/03 20:52:00+00
401,1563565,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1A,0111,2022/01/04 08:25:00+00
402,1563566,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0706,2022/01/03 12:40:00+00
403,1563569,5499,15A,TRAFFIC OFFENS,23103(B)RECKLESS-OFFSTREET/PKG,3,3B,0747,2022/01/02 19:24:00+00
404,1563574,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0845,2022/01/02 01:30:00+00
405,1563576,2310,0,LARCENY,1708 US THEFT OF MAIL,4,4B,1351,2022/01/02 17:10:00+00
406,1563577,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,3,3B,0767,2022/01/02 04:00:00+00
407,1563580,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0747,2022/01/03 06:00:00+00
408,1563583,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0552,2022/01/03 16:30:00+00
409,1563584,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0855,2022/01/05 03:57:00+00
410,1563587,2399,32,LARCENY,487(D)(2) GRAND THFT GUN <$950,5,5B,1618,2022/01/05 14:44:00+00
411,1563589,2602,0,FRAUD,FRAUD-SWINDLE,2,2A,0233,2022/01/01 18:00:00+00
412,1563590,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,5,5B,1616,2022/01/06 05:00:00+00
413,1563591,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,5,5B,1604,2022/01/08 05:31:00+00
414,1563594,5213,7,WEAPON OFFENSE,247(B) PC SHOOT UNOCC BLDG/VEH,5,5B,1616,2022/01/05 21:40:00+00
415,1563595,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2B,0551,2022/01/05 01:32:00+00
416,1563601,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0233,2022/01/05 22:50:00+00
417,1563603,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,1101,2022/01/06 04:51:00+00
418,1563604,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4C,1296,2022/01/03 01:19:00+00
419,1563606,2605,8,FRAUD,484G(B) PC ACCESS CARD FRAUD,5,5A,1506,2022/01/01 20:17:00+00
420,1563614,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3M,0742,2022/01/02 20:47:00+00
421,1563615,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0825,2022/01/05 11:25:00+00
422,1563616,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0726,2022/01/03 21:05:00+00
423,1563617,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1654,2022/01/05 04:40:00+00
424,1563619,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0435,2022/01/05 09:05:00+00
425,1563620,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0736,2022/01/04 08:00:00+00
426,1563621,2310,0,LARCENY,1708 US THEFT OF MAIL,1,1A,0344,2022/01/06 08:10:00+00
427,1563626,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6A,1032,2022/01/05 19:00:00+00
428,1563629,5499,45,TRAFFIC,14601(A) SUSP LIC-RECKLESS,2,2A,0236,2022/01/05 10:30:00+00
429,1563631,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0435,2022/01/05 15:17:00+00
430,1563632,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5B,1399,2022/01/05 16:38:00+00
431,1563634,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,4,4A,0909,2022/01/07 07:22:00+00
432,1563635,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4C,1265,2022/01/07 08:31:00+00
433,1563636,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,3,3B,0738,2022/01/07 11:11:00+00
434,1563637,1212,0,ROBBERY,215(A) PC CARJACKING,3,3A,0765,2022/01/07 11:55:00+00
435,1563638,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,5,5A,1504,2022/01/07 14:40:00+00
436,1563639,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2C,0604,2022/01/07 17:39:00+00
437,1563640,2803,04,STOLEN PROP,496D(A) PURCH STLN VEH-FEL,6,6E,1116,2022/01/07 05:15:00+00
438,1563641,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1B,0421,2022/01/05 12:00:00+00
439,1563642,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1B,0411,2022/01/05 15:45:00+00
440,1563643,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1B,0435,2022/01/05 13:00:00+00
441,1563644,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6A,1015,2022/01/05 19:01:00+00
442,1563646,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6C,1445,2022/01/06 13:54:00+00
443,1563648,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2A,0514,2022/01/06 16:17:00+00
444,1563649,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2C,0619,2022/01/06 18:41:00+00
445,1563650,4004,0,SEXUAL OFFENSE,647(B) PC PROSTITUTION,1,1A,0313,2022/01/06 03:42:00+00
446,1563651,5202,12,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-MIS,1,1C,0429,2022/01/06 07:16:00+00
447,1563652,5202,27,WEAPON OFFENSE,25400(C)(6)(B) CCW-NOT REG OWN,6,6B,1086,2022/01/06 18:57:00+00
448,1563653,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,5,5A,1391,2022/01/07 17:13:00+00
449,1563654,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,6,6C,1113,2022/01/02 07:03:00+00
450,1563655,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6D,0843,2022/01/04 23:30:00+00
451,1563656,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2A,0502,2022/01/05 20:51:00+00
452,1563657,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,3,3A,0707,2022/01/05 22:25:00+00
453,1563658,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6D,0847,2022/01/05 00:30:00+00
454,1563663,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,UI,UI,UI,2022/01/05 23:57:00+00
455,1563664,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2A,0232,2022/01/06 01:27:00+00
